seller_id,first_sale,last_sale,total_orders,total_revenue,avg_review_score,days_since_last_sale,seller_lifespan_days,is_churned
c747d5b92c7648417faea95d36d763e8,2017-11-24 22:46:55,2017-11-24 22:46:55,1,139.0,5.0,277,0,True
c74f14c1e26cf1bd5bd34b6a1e274426,2018-01-27 19:05:19,2018-01-27 19:05:19,1,39.0,5.0,213,0,True
c76d418370990614e89e956c7a7567d9,2017-08-11 14:51:35,2017-09-12 13:52:34,2,305.24,3.5,351,31,True
c79151301b9d90985d1fa52879213105,2017-11-18 11:32:47,2017-12-04 23:06:51,3,267.09999999999997,4.857142857142857,267,16,True
c794dab4928dd97beb41d05514441e86,2017-12-08 09:46:41,2018-06-24 03:33:48,16,1312.4,4.375,66,197,False
c7a0a13cbcf29d5ce51c8f80afdc0b89,2017-10-04 23:18:03,2018-08-08 23:12:35,8,483.08000000000004,4.222222222222222,20,307,False
c7b7db6c8f3c64a7cc1afa634db21d50,2018-03-11 10:27:45,2018-03-11 10:27:45,1,1489.0,1.0,171,0,True
c7bb64409aa480bb7d0335faaaf3d242,2018-06-23 16:04:00,2018-07-02 10:34:59,4,97.6,2.25,58,8,False
c7c7b2682c648339a0e9846bb1023a39,2017-10-12 23:15:50,2017-12-13 18:53:25,2,168.0,4.666666666666667,258,61,True
c7dcd301ecfe5ab7f778ac172cf74be7,2016-10-04 12:06:11,2016-10-04 23:26:51,3,407.79,3.0,693,0,True
c7fdb77fdbff3c41981bc52f787e959e,2018-01-10 02:05:46,2018-07-21 19:34:46,9,658.48,3.5454545454545454,38,192,False
c8025364abeecb115431bf95c11a747f,2018-05-16 19:07:31,2018-08-09 20:57:18,2,928.0,4.5,19,85,False
c8143b3069f6746a77421b5ce30a450c,2017-07-02 13:10:36,2017-07-02 13:10:36,1,142.47,5.0,423,0,True
c826c40d7b19f62a09e2d7c5e7295ee2,2017-08-27 13:02:01,2018-08-27 15:21:15,346,44653.04,4.0849315068493155,1,365,False
c840d3fdbba0790404fdae73d253b253,2017-10-21 09:09:48,2018-06-29 12:41:16,9,4522.28,3.9285714285714284,61,251,False
c8417879a15366a17c30af34c798c332,2017-02-22 10:49:34,2017-09-28 20:11:40,25,1734.7,3.942857142857143,334,218,True
c84592044b180dec206770c38603814b,2018-02-28 14:53:09,2018-05-12 11:42:27,14,491.94,4.428571428571429,109,72,True
c8467937e403e76a8ee9f0ab13f6f5ef,2017-09-21 15:17:42,2018-08-13 20:11:13,30,1853.79,3.878787878787879,15,326,False
c847e075301870dd144a116762eaff9a,2017-02-15 12:18:51,2018-01-10 11:38:12,41,15248.800000000001,4.119047619047619,231,328,True
c864036feaab8c1659f65ea4faebe1da,2017-07-19 16:15:37,2018-08-09 16:23:03,58,10454.2,4.568965517241379,19,386,False
c8660dcf9ba70575f45d80fe28c27713,2017-02-07 13:59:49,2017-03-20 20:31:35,4,335.0,4.714285714285714,526,41,True
c8665a4dd081a2c436b1cd921079d0d9,2018-06-18 12:48:25,2018-06-18 12:48:25,1,79.39,5.0,72,0,False
c8771b1a10bb99bb34d3c459c5cffb53,2017-05-30 16:14:58,2017-05-30 16:14:58,1,64.9,5.0,455,0,True
c878515173c84a492ebe50d6b493230b,2017-03-13 14:28:41,2017-11-15 20:16:54,9,1118.84,4.2,286,247,True
c87abc38c8ed3240861729e1aeadf221,2017-12-26 02:35:27,2017-12-26 02:35:27,1,133.0,1.0,246,0,True
c89cf7c468a48af70aada384e722f9e2,2017-06-07 16:38:50,2018-08-06 14:31:24,14,745.0,3.7857142857142856,23,424,False
c8b0e2b0a7095e5d8219575d5e7e1181,2017-07-12 19:56:51,2018-08-17 12:03:54,84,12170.210000000001,4.011764705882353,12,400,False
c8b3445d737de6befde0c88ede534a5e,2017-11-17 10:26:28,2018-06-27 09:21:40,30,3149.04,3.9722222222222223,63,221,False
c8c1bea22194a4eefa2dc9a9fa89f536,2018-06-04 10:34:10,2018-08-03 10:20:22,7,1266.0,5.0,26,59,False
c8cc60ffd415254af5d9b9f34f32c369,2018-06-05 19:11:38,2018-08-15 17:47:48,8,722.2,4.666666666666667,13,70,False
c8e135e7b21ecbc36c1153a29d2f5a06,2017-02-01 14:39:07,2017-05-28 21:29:35,7,1165.5,4.857142857142857,457,116,True
c963a25b8671419c6ce9eebe8fd03218,2018-05-01 01:28:38,2018-05-01 01:28:38,1,49.0,5.0,120,0,True
c97aa4ee7420f937da13b7f9e2228b99,2018-08-17 20:47:06,2018-08-17 20:47:06,1,29.9,1.0,11,0,False
c990d6cf976a5718aaedc539f383ab88,2017-10-05 15:37:40,2018-01-20 17:59:58,8,183.1,3.4444444444444446,220,107,True
c9a06ece156bb057372c68718ec8909b,2016-10-07 12:06:30,2017-01-15 17:55:56,11,3849.0,3.3636363636363638,590,100,True
c9aafcd0621b2207c10e32c649cada4d,2018-07-14 21:25:42,2018-08-10 14:09:09,40,2671.26,4.340425531914893,19,26,False
c9c7905cffc4ef9ff9f113554423e671,2017-06-02 09:41:21,2018-08-21 19:49:49,127,10712.18,4.164285714285715,7,445,False
c9d2ba8dde44a275ae06475ed1d2fafc,2017-02-06 00:33:42,2017-02-06 00:33:42,1,28.79,5.0,569,0,True
c9e5ad1f6647f5dbd1172adf6ae3cada,2017-10-23 22:10:42,2018-06-09 01:16:23,4,259.03,4.75,81,228,False
ca3bd7cd9f149df75950150d010fe4a2,2017-01-25 11:32:02,2018-08-06 17:47:40,68,9253.47,3.785185185185185,22,558,False
ca4b77513ac2040591b0d8fae6958380,2018-07-15 13:52:04,2018-08-22 10:28:17,14,1772.45,4.466666666666667,7,37,False
ca5832c6960267b71041f74bb39e8b12,2017-06-19 17:11:51,2017-06-19 17:11:51,1,79.9,1.0,435,0,True
ca77545ca4d2dfd1431bf61334e2fa3c,2018-01-02 09:37:13,2018-04-24 15:34:22,6,760.0,4.8,126,112,True
ca7c6bd577e559472af1c699de9e764e,2018-03-22 11:49:41,2018-04-04 13:47:39,6,148.0,4.0,147,13,True
caa9bc43a9fe8cf9c564ddd8a03cc4a6,2018-04-16 13:04:33,2018-08-27 18:50:06,13,803.87,4.5,1,133,False
cab85505710c7cb9b720bceb52b01cee,2016-10-08 04:01:53,2018-08-28 11:26:02,201,11239.4,4.320388349514563,1,689,False
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2016-10-08 17:43:26,2018-08-16 04:29:53,74,4628.17,3.5357142857142856,13,676,False
cac4e0bc1a3269fa2b6ea5e763f6115b,2017-11-26 20:39:49,2018-03-27 05:53:39,2,57.88,5.0,155,120,True
cac63f48c38cd7d002a7e846dcd99a23,2017-11-27 22:26:08,2018-08-18 19:39:10,10,963.9000000000001,4.818181818181818,10,263,False
cac876b37d3abcd6bd76caca30277996,2018-02-13 12:38:05,2018-07-26 13:09:26,27,2229.77,4.575757575757576,34,163,False
cad10cc982ab6a391570c211b995c17c,2018-04-22 12:03:21,2018-04-22 12:03:21,1,47.4,5.0,129,0,True
cad9969167c09b48ae6f1d123f7fa68d,2018-07-24 10:56:17,2018-07-24 10:56:17,1,24.0,5.0,36,0,False
cb0b3bcf14e0a709df412a99424a59d7,2018-04-05 22:53:51,2018-04-16 17:46:55,2,460.0,4.5,134,10,True
cb162c8eef257253782d245c08d9097c,2017-11-19 20:37:11,2017-11-19 20:37:11,1,34.99,5.0,282,0,True
cb32766839f443db85c82a43c4a6c19e,2017-02-10 15:43:45,2017-02-26 16:03:49,2,234.0,3.0,548,16,True
cb3dd9ce66268c7a3ca7241ac70ab58c,2017-02-07 01:47:42,2018-04-23 21:42:34,48,2900.29,4.245283018867925,127,440,True
cb41bfbcbda0aea354a834ab222f9a59,2017-11-28 09:10:12,2018-07-06 16:21:43,11,3792.0,3.272727272727273,53,220,False
cb4a705d00e100b9732d0ca34817d441,2017-11-24 22:07:05,2017-11-24 22:07:05,1,998.0,1.0,277,0,True
cb5df0dcb9e280b1780e9d589889f2c7,2017-01-29 14:57:59,2017-06-14 17:06:33,11,1614.88,3.3333333333333335,440,136,True
cb5ff1b9715e99589f3e0c7a6afab9e3,2018-08-02 12:05:14,2018-08-21 15:22:16,4,85.0,4.0,7,19,False
cb6c9f5888a7a090c75beaf615925792,2018-04-30 06:31:44,2018-08-19 19:12:14,11,779.89,3.8181818181818183,9,111,False
cb810bd318f51b3dc3c753944d61a1fa,2018-08-16 15:02:31,2018-08-16 15:02:31,1,1750.0,4.0,12,0,False
cb8bcce248bb1fb274ba762d8b971456,2017-01-26 00:16:29,2018-08-14 17:42:27,66,9152.4,4.343283582089552,14,565,False
cb9fb4ca75d7ba8437480e8dde64fe98,2017-06-07 16:32:26,2017-10-11 09:41:39,10,532.14,4.0,322,125,True
cbbd5ae8f53de5f5097cd8217b529e24,2017-02-10 21:37:36,2017-02-10 21:37:36,1,175.9,4.0,564,0,True
cbd996ad3c1b7dc71fd0e5f5df9087e2,2017-02-19 11:03:43,2018-08-27 22:12:59,160,8217.5,4.079365079365079,1,554,False
cbf09e831b0c11f6f23ffb51004db972,2018-05-03 11:21:25,2018-08-21 17:40:41,10,1535.2,4.4,7,110,False
cc1f04647be106ba74e62b21f358af25,2018-06-22 12:48:41,2018-06-22 12:48:41,1,11.9,1.0,68,0,False
cc3d14116804f7209f3884f6367f1152,2017-05-03 21:07:12,2018-08-21 16:40:15,27,5477.8,4.666666666666667,7,474,False
cc419e0650a3c5ba77189a1882b7556a,2017-01-31 17:15:33,2018-08-27 16:12:22,1651,103152.56,4.141557703240477,1,572,False
cc5a78bbad32776dc4e3af205218368c,2018-05-08 13:49:19,2018-08-24 02:24:29,33,4269.179999999999,4.473684210526316,5,107,False
cc63f0dd2acba93ffed4fe9f8e0321fa,2018-05-10 14:37:54,2018-08-24 09:17:45,55,7096.71,4.0476190476190474,5,105,False
cc80e2f693fa6e2408f47ccf62413fc1,2017-11-27 17:51:39,2017-12-01 16:49:36,2,420.0,4.0,270,3,True
cca3071e3e9bb7d12640c9fbe2301306,2016-10-03 22:06:03,2018-08-22 22:53:19,699,64655.23,3.8373205741626792,6,688,False
ccada0ef508e698917a6eab263375905,2017-07-13 09:44:51,2017-10-05 17:01:01,3,172.8,3.6666666666666665,327,84,True
ccb83a794700270fde70898fe9ff368b,2017-02-21 21:50:47,2017-08-06 13:09:40,12,11062.0,4.333333333333333,388,165,True
ccbd753e6863fe7314dc6c0ca5a074e7,2018-08-12 20:58:54,2018-08-12 20:58:54,1,495.0,4.0,16,0,False
ccc4bbb5f32a6ab2b7066a4130f114e3,2017-01-07 13:29:22,2018-08-21 20:53:43,184,72926.72,4.322751322751323,7,591,False
cce6ab8d1682639fe45ab70234f1665f,2017-05-31 17:06:39,2017-11-28 21:32:25,61,2442.7,4.53125,273,181,True
ccf8813e5a7d6c84d865cd38bfc2b130,2017-08-30 15:25:39,2018-08-23 09:27:52,26,2635.5,4.384615384615385,6,357,False
cd06602b43d8800bd0afad514919d35c,2017-01-26 11:48:46,2018-08-04 16:19:07,43,2555.31,3.730769230769231,24,555,False
cd2169d9f31ff6fbb9ca3373b0c9e354,2018-06-15 11:46:28,2018-06-15 11:46:28,1,569.0,4.0,75,0,False
cd233f8bfa30ebfd651f47ee7d054951,2018-08-19 11:28:23,2018-08-19 11:28:23,1,79.9,5.0,10,0,False
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,2018-06-27 12:13:43,2018-08-18 12:18:56,12,651.04,4.166666666666667,11,52,False
cd52a8efd71af3336b14b5039b951cc1,2017-09-11 15:20:28,2017-09-13 08:23:41,2,111.8,3.0,350,1,True
cd68562d3f44870c08922d380acae552,2017-04-16 19:48:10,2018-03-30 23:32:46,122,18119.7,3.891472868217054,151,348,True
cd6efc47efaabf134f8bdb654e10b4f1,2017-11-13 08:04:09,2018-08-15 14:18:13,31,4158.55,4.5,14,275,False
cd843d4cf8ef32827de0396605163ba3,2017-07-28 10:36:12,2018-08-13 16:25:25,5,1915.0,3.8,15,381,False
cda598c48d7c614bc1cad7d8ff6f0010,2018-03-17 21:11:23,2018-08-15 10:36:56,17,1118.6000000000001,3.9444444444444446,14,150,False
ce20a2ec1514c25e16f2b5b39bc818f0,2018-06-01 14:12:09,2018-08-13 14:18:20,4,287.0,4.857142857142857,16,73,False
ce248b21cb2adc36282ede306b7660e5,2017-07-18 15:19:37,2018-08-04 12:12:10,64,13640.09,4.257575757575758,25,381,False
ce27a3cc3c8cc1ea79d11e561e9bebb6,2016-10-04 12:53:17,2018-08-25 13:07:13,122,9465.45,3.6357615894039736,4,690,False
ce33c6211beaa8fef4cae8b52db39862,2017-02-12 15:53:19,2017-02-12 15:53:19,1,49.0,3.0,562,0,True
ce3ad9de960102d0677a81f5d0bb7b2d,2018-07-30 12:20:10,2018-07-30 12:20:10,1,158.0,5.0,30,0,False
ce4755084bc097113867e6454f8f5e52,2018-06-12 11:26:30,2018-06-12 11:26:30,1,18.9,5.0,78,0,False
ce616e1913288884e7742faac9d981db,2018-05-19 20:17:34,2018-08-21 19:13:36,14,333.3,4.636363636363637,7,93,False
ce69a8021d18961dd2a40269b7c2c293,2018-03-27 20:39:09,2018-08-20 19:34:29,19,4818.0,4.473684210526316,8,145,False
ce7d1888639e6fb06b2749cbfdac1ff7,2017-08-12 20:33:46,2018-08-18 13:33:20,78,11793.89,4.107142857142857,11,370,False
cea729054f157f5870bdd321a958d994,2018-03-27 00:17:22,2018-08-13 13:59:20,24,2482.1,4.1923076923076925,16,139,False
ceaec5548eefc6e23e6607c5435102e7,2018-01-18 21:47:52,2018-08-15 20:48:09,198,51478.18,4.194174757281553,13,208,False
cecd97bc34ed8330bd4cd15713eda670,2018-08-13 17:09:30,2018-08-13 17:09:30,1,57.99,1.0,15,0,False
cee48807215b30a12ca2ca10ffb5f250,2017-08-04 15:34:27,2018-08-21 12:20:32,39,7212.2300000000005,3.7,8,381,False
cf1313c6e2c01c2f4b014f97db4bcd2b,2018-06-15 15:55:16,2018-08-06 20:55:21,5,315.70000000000005,5.0,22,52,False
cf2384dd2f1dddea3f838efed0945e65,2017-03-09 20:28:23,2018-08-02 12:14:15,16,2101.5,3.9375,27,510,False
cf654707ed6a99f112c7ec3d6f314b8b,2018-05-14 08:59:51,2018-08-14 21:18:48,3,756.0,4.75,14,92,False
cf8ab1616079e2793aa29d524df01bb1,2017-12-01 14:09:20,2018-03-09 00:37:23,6,9594.0,2.5,173,97,True
cfa5ab0e4d3fc212fd0b3410e7081c62,2017-10-15 16:50:20,2018-08-20 21:59:32,15,4780.81,3.65,8,309,False
cfb1a033743668a192316f3c6d1d2671,2017-02-01 09:12:31,2018-08-10 23:06:33,143,13062.04,3.983695652173913,18,555,False
cfd7ddab722b902f7ac5b5f3ba6d723d,2018-06-07 18:54:10,2018-08-02 20:52:16,12,3385.0299999999997,4.538461538461538,26,56,False
cfe94489ddd337d1e29e12f2a7205d10,2018-02-26 18:44:28,2018-08-22 18:20:04,20,2376.0,4.125,6,176,False
d03698c2efd04a549382afa6623e27fb,2016-10-07 22:46:51,2018-07-31 20:19:04,18,8865.47,4.523809523809524,28,661,False
d05ae8f7a5bd1d2a690a44cd079e4e27,2017-04-22 16:02:43,2018-08-18 12:25:09,77,13244.0,3.7875,11,482,False
d06d019f72a04e5497a0b64190af170c,2018-03-28 11:15:26,2018-08-21 17:00:16,17,2415.93,4.529411764705882,7,146,False
d0d70d21e2234dd7cd3cf63fe414148a,2018-06-28 00:41:07,2018-08-15 20:43:17,8,598.4,4.222222222222222,13,48,False
d101c6da914ae3d53f7bee42283f2fe2,2016-10-05 08:46:55,2017-05-30 09:27:49,13,1384.1000000000001,4.0,456,237,True
d12c926d74ceff0a90a21184466ce161,2016-10-06 23:21:10,2018-05-13 22:20:16,76,3923.76,4.111111111111111,107,583,True
d13e50eaa47b4cbe9eb81465865d8cfc,2018-08-04 09:09:37,2018-08-28 10:00:01,66,7073.05,4.8088235294117645,1,24,False
d149de2f383552baea37a7198c2296ce,2018-08-20 21:01:51,2018-08-27 17:18:42,3,320.70000000000005,5.0,1,6,False
d1582f4043306e6b91afa6a8a884f898,2017-11-20 11:47:02,2018-02-12 20:28:01,9,990.0,4.111111111111111,197,84,True
d17f467e4bf608a510c20d82f4ba3b6b,2018-07-18 10:52:14,2018-07-31 20:20:14,11,2963.78,4.2727272727272725,28,13,False
d180e07dc1e58c31c3f0cd599dc4d945,2018-01-26 14:08:25,2018-01-26 14:08:25,1,58.8,3.0,215,0,True
d197aa8fbc64087f61984deef05f6227,2018-05-16 21:36:57,2018-08-21 13:46:22,6,519.09,4.714285714285714,8,96,False
d1a5cc844736958c11b8efab9a2b4c87,2017-10-23 13:04:06,2017-10-23 13:04:06,1,237.6,1.0,310,0,True
d1aa1ec0839dcab73a6161130eb1f94a,2017-04-19 10:20:51,2017-04-19 10:20:51,1,119.9,4.0,497,0,True
d1b65fc7debc3361ea86b5f14c68d2e2,2017-03-28 09:00:00,2018-06-06 20:01:45,39,11413.17,4.65,83,435,False
d1b9d4be4b6f9ebd85f8acd6745ba612,2017-10-11 14:49:49,2018-08-21 17:03:40,11,1154.35,4.181818181818182,7,314,False
d1c281d3ae149232351cd8c8cc885f0d,2017-02-14 23:12:30,2018-08-16 18:04:47,214,27444.52,3.8024193548387095,12,547,False
d1c7fa84e48cfa21a0e595167c1c500e,2018-03-24 18:25:24,2018-07-23 15:59:52,12,1156.03,4.333333333333333,36,120,False
d1ef48b38baca7e831711c4a0aeb398f,2018-02-23 12:26:34,2018-07-25 21:14:25,28,1439.1299999999999,4.529411764705882,34,152,False
d20b021d3efdf267a402c402a48ea64b,2017-02-26 15:43:16,2018-07-30 00:59:02,86,4002.29,3.70873786407767,30,518,False
d23019c84ffae2d5ef2270367b8605fc,2017-10-10 10:47:08,2018-08-22 19:54:03,39,29205.1,4.410256410256411,6,316,False
d2374cbcbb3ca4ab1086534108cc3ab7,2017-02-10 15:36:37,2018-08-21 11:28:41,514,22092.59,3.616692426584235,8,556,False
d2572f31e9023e9850ef986a636ff9bf,2017-03-25 12:28:48,2017-03-25 12:28:48,1,279.0,5.0,522,0,True
d25aa0aaacb370e912f8cf6efeba38b3,2018-03-11 12:49:14,2018-08-14 19:44:00,17,2658.45,4.523809523809524,14,156,False
d263fa444c1504a75cbca5cc465f592a,2018-07-24 09:46:27,2018-07-24 09:46:27,1,399.0,5.0,36,0,False
d26aa40b90272d4843d63be7c1462c8d,2018-07-11 20:15:42,2018-08-01 12:43:05,2,152.9,4.5,28,20,False
d297f1055de2956aedfd3b04113dce3e,2018-08-20 22:00:09,2018-08-20 22:00:09,1,54.3,4.0,8,0,False
d29ba1220fb8634fa3a107e54497b8a4,2018-04-15 17:04:07,2018-08-15 21:17:21,9,724.94,3.2222222222222223,13,122,False
d2df77822373f19934e87694d8640767,2018-04-18 19:29:53,2018-04-26 10:46:49,2,155.9,3.0,125,7,True
d2e753bb80b7d4faa77483ed00edc8ca,2017-10-06 16:05:51,2018-05-18 00:35:08,14,1389.7,3.625,103,223,True
d2f3e277560ed4c6361284429b00f037,2017-07-08 11:34:46,2017-10-08 13:26:33,7,320.55,4.714285714285714,325,92,True
d32e3909cfb714fb2a6cb092c85b9c5f,2017-08-10 17:08:10,2018-04-25 10:36:34,10,2827.9,3.6363636363636362,126,257,True
d354c38a7182125a748cb10474fe963b,2017-05-02 17:07:34,2018-03-08 19:03:20,17,1500.34,4.2105263157894735,173,310,True
d3674f271c91f824f82d24d92011f669,2017-07-07 13:26:33,2018-08-12 20:53:01,20,1718.3,4.1,16,401,False
d36b07fd3c5088e477a72d1fccfe29d4,2017-05-06 11:20:18,2017-05-06 11:20:18,1,328.9,5.0,480,0,True
d379f449f2a3b271bc01c0782020f705,2017-01-28 13:23:50,2018-08-22 10:48:54,28,4423.06,3.9310344827586206,7,570,False
d3891911c2feae53c52fea2bd14054e5,2018-06-04 19:02:10,2018-06-19 14:14:49,2,141.0,5.0,71,14,False
d3dcf0604eabf0224fbd5948b5e02f69,2018-02-15 08:09:22,2018-07-27 15:54:52,9,2902.3,3.888888888888889,32,162,False
d3e7d37c0df9aef383f3f2a15b0dddfb,2018-07-22 11:50:22,2018-07-22 11:50:22,1,161.0,5.0,38,0,False
d3f39f05462b79a4562d35893a28f159,2017-08-23 13:10:47,2018-06-17 02:25:02,33,2363.4,3.324324324324324,73,297,False
d4828feed4cda2cd9d6b37899a95a71e,2018-08-07 00:33:24,2018-08-07 00:33:24,1,39.9,2.0,22,0,False
d4910f1cdcfdabd48d6b316e395d4a23,2018-07-30 13:01:12,2018-08-17 17:13:02,11,1146.88,4.916666666666667,11,18,False
d4a5e99e0dd915df64ba55a7fbd583fd,2017-10-26 11:22:23,2017-10-26 22:55:40,2,65.15,1.6666666666666667,306,0,True
d4d99b60c4c94cd35acd502cec65dc8d,2016-10-09 12:13:58,2016-10-09 12:13:58,1,72.9,3.0,689,0,True
d4e12e7884759a14fa0f5f896c791cae,2017-09-07 15:21:22,2018-07-23 08:06:43,29,1400.0,4.625,37,318,False
d4e4b5192cba4e0e66eb12a9d347239d,2017-03-14 00:25:55,2017-10-23 12:48:12,11,431.9,4.454545454545454,310,223,True
d4f117125b59ce73c3302f88ee40c458,2017-12-05 19:02:08,2018-08-12 15:55:36,17,783.29,4.823529411764706,16,249,False
d4f91e8be86b38da2ee35bc489645a9d,2016-10-08 09:50:08,2016-10-08 09:50:08,1,49.99,5.0,690,0,True
d4ffeb15b67e81ff9af2b4252d99fb7e,2018-04-26 13:43:04,2018-07-27 19:57:12,11,1400.4,3.75,32,92,False
d50d79cb34e38265a8649c383dcffd48,2016-10-08 15:02:10,2018-08-10 10:56:10,70,13012.42,4.214285714285714,19,670,False
d51e0a403fe2e689ece6c73359d96e12,2017-08-21 15:49:41,2018-07-25 11:49:46,18,7380.0,4.32,35,337,False
d52cbce9845184537284a23c3bc3da0e,2018-02-02 00:54:15,2018-03-02 10:30:09,2,75.0,5.0,180,28,True
d558ebe531605a1285ab2b1bc3256dfb,2018-03-16 18:48:02,2018-06-09 18:56:00,3,709.0,4.666666666666667,80,85,False
d566c37fa119d5e66c4e9052e83ee4ea,2018-03-16 14:11:50,2018-08-26 19:39:08,65,5145.7,4.616438356164384,2,163,False
d57e18d5f73c7ccb7f7339b61166898d,2017-09-10 12:54:36,2018-08-21 13:41:26,61,3187.7,4.444444444444445,8,345,False
d58d521f3789def2e7a22715e0badd93,2017-11-10 10:25:55,2018-03-20 12:08:39,2,65.98,3.5,162,130,True
d594982fd877af63ace38ea1fca27c76,2018-06-29 18:11:23,2018-08-21 11:11:03,7,217.04,4.428571428571429,8,52,False
d598f929fc44e1e38678e7f47250ec04,2018-06-22 10:43:09,2018-06-22 10:43:09,1,69.9,5.0,68,0,False
d5b9a084373da994a6e37f732169a853,2018-01-20 21:21:28,2018-05-07 22:23:50,7,1769.0,3.5714285714285716,113,107,True
d5ba419e26d246a0719437cf37d9b46d,2017-05-05 18:30:01,2018-08-22 10:44:46,33,3911.5,3.911764705882353,7,473,False
d5c530f4884a75ae0dba9c148718d278,2017-09-15 13:52:28,2017-11-28 14:56:51,5,252.93,2.875,274,74,True
d624126b9206f595fb3fbb6ba03b28a8,2017-05-14 21:45:11,2018-08-16 19:27:59,23,7198.8,4.321428571428571,12,458,False
d63c73efd41eb002280e7ec831424edb,2017-11-20 11:46:07,2018-05-29 14:21:11,2,5598.0,4.0,92,190,True
d63f306de130e0391d38a792541723b8,2018-08-20 10:09:33,2018-08-20 10:09:33,1,49.0,5.0,9,0,False
d650b663c3b5f6fb392b6326366efa9a,2017-12-03 19:47:05,2018-08-13 22:51:49,57,18335.9,4.368421052631579,15,253,False
d66c11a9572221d92fbb8c4897db5f9b,2018-06-23 22:12:28,2018-08-22 18:36:40,16,776.56,4.5625,6,59,False
d66c305afaec317ebee552073a674429,2017-01-11 00:13:51,2017-05-19 18:41:40,38,4156.49,4.533333333333333,466,128,True
d673a59aac7a70d8b01e6902bf090a11,2017-10-31 18:03:11,2018-08-23 00:20:45,79,3936.84,3.976470588235294,6,295,False
d6ab728cf30867cf3f1a2e216ae2f9b7,2018-03-12 09:49:18,2018-08-21 15:43:35,12,2002.0,4.428571428571429,7,162,False
d6b1ce66b035a475f00c017792ff9769,2018-03-17 14:39:25,2018-08-26 22:50:16,92,12277.4,4.046296296296297,2,162,False
d6b664fa0667064c6d76394e7848d790,2017-05-04 01:04:02,2018-05-16 12:19:35,6,6080.0,4.833333333333333,105,377,True
d6cd01c59123df02fc226eadbadb5f89,2018-01-11 23:07:22,2018-01-11 23:07:22,1,69.9,5.0,229,0,True
d71d863e5ef30d94e440c11be17dcd8f,2017-10-15 20:06:58,2018-05-02 18:57:37,23,9246.9,3.4,118,198,True
d73cbd89533ce8b041a9190241453ac8,2017-03-23 12:31:36,2017-07-12 08:58:21,3,268.70000000000005,4.333333333333333,413,110,True
d7485b33791774c36108f8c69602d48d,2018-04-06 12:25:07,2018-07-24 22:56:00,10,399.82,3.7,35,109,False
d7827b2af99326a03b0ed9c7a24db0d3,2018-04-12 19:18:18,2018-04-12 19:18:18,1,1455.0,5.0,138,0,True
d79e8478eed9999493990b44955fb22e,2018-06-28 09:14:43,2018-08-19 12:33:05,5,721.89,4.2,10,52,False
d7ab82074b5f1dfba46db123df101bff,2018-01-03 23:46:30,2018-01-04 12:52:13,2,38.67,4.333333333333333,237,0,True
d7b2377bae6ace1b11fc69a11900ac36,2017-08-31 18:00:12,2017-11-29 21:46:31,3,239.70000000000002,3.6666666666666665,272,90,True
d7d517afce974cd491b8d52bb5b5b1fc,2018-08-16 02:24:08,2018-08-16 02:24:08,1,89.99,4.0,13,0,False
d7f1cfc638473be93baedbfd02208016,2018-07-19 01:00:07,2018-07-19 01:00:07,1,30.0,5.0,41,0,False
d85efbc8eff2b7adf524e2820569adc8,2018-05-12 22:49:25,2018-05-12 22:49:25,1,55.0,5.0,108,0,True
d8b8f2cf9ff6ba0389072541cb42498c,2018-05-23 10:49:50,2018-05-23 10:49:50,1,149.0,5.0,98,0,True
d8bf0fc082fd4a77fc2e5679b6c00133,2018-07-20 14:50:31,2018-07-20 14:50:31,1,139.9,5.0,40,0,False
d8c7ba53e7e38711eaef8c2849d6d2e1,2018-05-08 23:46:50,2018-08-21 06:58:44,22,1190.87,4.5,8,104,False
d8cf3b6a2151949f930d0252b180ec42,2018-04-13 10:09:10,2018-06-21 11:12:14,6,623.7,3.0,69,69,False
d8d9567d0bfb0bc7eb845a205ba42657,2018-03-28 22:20:31,2018-08-22 08:25:48,4,74.6,3.5,7,146,False
d8dd176509baa37f359644d082bf7f7b,2017-11-16 13:02:20,2017-11-25 11:34:38,2,198.0,1.5,277,8,True
d90fe2229fee1a5da999ccd0c06c1667,2018-07-22 13:03:37,2018-08-08 19:23:00,3,450.0,4.666666666666667,20,17,False
d91fb3b7d041e83b64a00a3edfb37e4f,2017-02-07 23:53:13,2018-08-24 17:59:20,524,41272.38,4.120938628158845,4,562,False
d921b68bf747894be13a97ae52b0f386,2018-04-17 08:33:54,2018-08-22 10:59:51,77,15645.8,4.558441558441558,7,127,False
d93844a9c55ba7ce353388bcf849ea56,2017-03-15 08:19:58,2018-04-29 09:43:34,12,2708.5,4.214285714285714,122,410,True
d93919c944be9cff128f6c9cb899eacb,2017-11-29 14:47:08,2018-07-24 14:38:19,33,2666.7000000000003,4.0,36,236,False
d93b8458c6fe139d85cfa5eadbf55bd2,2017-11-19 19:35:01,2017-11-19 19:35:01,1,19.9,5.0,282,0,True
d9442042130b7fe579d1295f9f4a248f,2017-04-23 00:17:47,2017-09-11 20:01:57,19,772.16,4.2272727272727275,351,141,True
d94a40fd42351c259927028d163af842,2017-07-22 07:12:13,2018-08-08 13:18:36,100,13674.8,4.10091743119266,21,382,False
